name|description|website|founded_year|headquarters|type|investment_focus|stage_focus|geographic_focus|team_size|assets_under_management|portfolio_companies_count
Primo Capital|Primo Capital SGR S.p.A is an Italian venture capital firm focused on technology companies across multiple sectors including Space & Aerospace, HealthTech, FinTech, and Enterprise Software. They manage several funds including Primo Digital, Primo Climate, Primo Health, and Primo Space Fund.|https://primo.capital|2015|Italy|VC_Firm|Technology|Growth|Europe|||49
