name|description|website|founded_year|headquarters|type|investment_focus|stage_focus|geographic_focus|team_size|assets_under_management|portfolio_companies_count
CDP Venture Capital|Government venture capital arm of Cassa Depositi e Prestiti (CDP)|https://www.cdpventurecapital.it|2019|Italy|Government_VC|Technology, Innovation, Digital Transition, Green Tech|Growth, Expansion|Italy, Europe||2000000000|150
