name|description|website|founded_year|headquarters|type|investment_focus|stage_focus|geographic_focus|team_size|assets_under_management|portfolio_companies_count
Prana Ventures|Prana Ventures è il primo operational venture capital italiano specializzato in investimenti nella fase seed e post-seed delle startup ad alto contenuto tecnologico. Il loro ecosistema di esperti lavora a fianco delle imprese fornendo supporto tecnico completo.|https://pranaventures.it|2020|Italy|VC_Firm|Technology|Seed|Italy||8.3M|13
